combinedName,function_name,label,summary
test_lbfgs_solver_consistency,test lbfgs solver consistency,11,Test functions.
test_truncated_svd_eq_pca,test truncated svd eq pca,11,Test functions.
test_ridge_cv_results_predictions,test ridge cv results predictions,11,Test functions.
test_ridge_sag_with_X_fortran,test ridge sag with X fortran,11,Test functions.
test_load_empty_lfw_pairs,test load empty lfw pairs,11,Test functions.
SelectFromModel._check_max_features,_ check max features,11,Test functions.
test_quantile_estimates_calibration,test quantile estimates calibration,11,Test functions.
test_passing_params_without_enabling_metadata_routing,test passing params without enabling metadata routing,11,Test functions.
test_lr_cv_scores_without_enabling_metadata_routing,test lr cv scores without enabling metadata routing,11,Test functions.
test_liblinear_not_stuck,test liblinear not stuck,11,Test functions.
test_load_fake_lfw_people,test load fake lfw people,11,Test functions.
test_multinomial_identifiability_on_iris,test multinomial identifiability on iris,11,Test functions.
test_classification,test classification,11,Test functions.
test_penalty_none,test penalty none,11,Test functions.
test_regression,test regression,11,Test functions.
test_logistic_regression_multi_class_auto,test logistic regression multi class auto,11,Test functions.
test_logistic_regression_path_coefs_multinomial,test logistic regression path coefs multinomial,11,Test functions.
test_elastic_net_versus_sgd,test elastic net versus sgd,11,Test functions.
test_LogisticRegressionCV_elasticnet_attribute_shapes,test LogisticRegressionCV elasticnet attribute shapes,11,Test functions.
test_LogisticRegressionCV_no_refit,test LogisticRegressionCV no refit,11,Test functions.
test_LogisticRegressionCV_GridSearchCV_elastic_net,test LogisticRegressionCV GridSearchCV elastic net,11,Test functions.
test_bootstrap_samples,test bootstrap samples,11,Test functions.
test_LogisticRegression_elastic_net_objective,test LogisticRegression elastic net objective,11,Test functions.
test_elastic_net_vs_l1_l2,test elastic net vs l1 l2,11,Test functions.
test_logreg_predict_proba_multinomial,test logreg predict proba multinomial,11,Test functions.
test_bagging_with_pipeline,test bagging with pipeline,11,Test functions.
test_estimator,test estimator,11,Test functions.
test_parallel_regression,test parallel regression,11,Test functions.
test_parallel_classification,test parallel classification,11,Test functions.
test_single_estimator,test single estimator,11,Test functions.
test_multi_class_deprecated,test multi class deprecated,11,Test functions.
test_probability,test probability,11,Test functions.
test_saga_vs_liblinear,test saga vs liblinear,11,Test functions.
test_dtype_match,test dtype match,11,Test functions.
test_warm_start_converge_LR,test warm start converge LR,11,Test functions.
test_bootstrap_features,test bootstrap features,11,Test functions.
test_elastic_net_coeffs,test elastic net coeffs,11,Test functions.
test_elastic_net_l1_l2_equivalence,test elastic net l1 l2 equivalence,11,Test functions.
test_warm_start,test warm start,11,Test functions.
test_newton_cholesky_fallback_to_lbfgs,test newton cholesky fallback to lbfgs,11,Test functions.
test_scores_attribute_layout_elasticnet,test scores attribute layout elasticnet,11,Test functions.
test_load_fake_lfw_people_too_restrictive,test load fake lfw people too restrictive,11,Test functions.
test_quantile_equals_huber_for_low_epsilon,test quantile equals huber for low epsilon,11,Test functions.
test_quantile_toy_example,test quantile toy example,11,Test functions.
test_perceptron_l1_ratio,test perceptron l1 ratio,11,Test functions.
test_omp_gram_numerical_consistency,test omp gram numerical consistency,11,Test functions.
test_omp_gram_dtype_match,test omp gram dtype match,11,Test functions.
test_omp_reaches_least_squares,test omp reaches least squares,11,Test functions.
test_omp_return_path_prop_with_gram,test omp return path prop with gram,11,Test functions.
test_omp_path,test omp path,11,Test functions.
test_no_atoms,test no atoms,11,Test functions.
test_swapped_regressors,test swapped regressors,11,Test functions.
_BaseStacking._method_name,_ method name,11,Test functions.
test_orthogonal_mp_gram_readonly,test orthogonal mp gram readonly,11,Test functions.
test_perfect_signal_recovery,test perfect signal recovery,11,Test functions.
test_bad_input,test bad input,11,Test functions.
test_identical_regressors,test identical regressors,11,Test functions.
test_tol,test tol,11,Test functions.
test_correct_shapes_gram,test correct shapes gram,11,Test functions.
test_with_without_gram,test with without gram,11,Test functions.
test_with_without_gram_tol,test with without gram tol,11,Test functions.
test_correct_shapes,test correct shapes,11,Test functions.
test_unreachable_accuracy,test unreachable accuracy,11,Test functions.
_BaseStacking._clone_final_estimator,_ clone final estimator,11,Test functions.
test_n_nonzero_coefs,test n nonzero coefs,11,Test functions.
IsolationForest._compute_score_samples,_ compute score samples,12,Scoring and evaluation
BaseWeightBoosting.staged_score,staged score,12,Scoring and evaluation
_validate_score_name,_ validate score name,12,Scoring and evaluation
test_oob_score_regression,test oob score regression,12,Scoring and evaluation
CheckingClassifier.score,score,12,Scoring and evaluation
LatentDirichletAllocation.score,score,12,Scoring and evaluation
test_oob_score_classification,test oob score classification,12,Scoring and evaluation
ConsumingScorer._score,_ score,12,Scoring and evaluation
test_score_samples_on_pipeline_without_score_samples,test score samples on pipeline without score samples,12,Scoring and evaluation
SelfTrainingClassifier.score,score,12,Scoring and evaluation
IsolationForest._score_samples,_ score samples,12,Scoring and evaluation
check_fit_score_takes_y,check fit score takes y,12,Scoring and evaluation
test_warm_start_with_oob_score_fails,test warm start with oob score fails,12,Scoring and evaluation
test_pairwise_cross_val_score,test pairwise cross val score,12,Scoring and evaluation
test_oob_score_removed_on_warm_start,test oob score removed on warm start,12,Scoring and evaluation
test_pca_score_consistency_solvers,test pca score consistency solvers,12,Scoring and evaluation
test_pca_score,test pca score,12,Scoring and evaluation
IsolationForest._compute_chunked_score_samples,_ compute chunked score samples,12,Scoring and evaluation
PCA.score,score,12,Scoring and evaluation
BaseHistGradientBoosting._score_with_raw_predictions,_ score with raw predictions,12,Scoring and evaluation
PCA.score_samples,score samples,12,Scoring and evaluation
test_lda_score,test lda score,12,Scoring and evaluation
test_oob_score_consistency,test oob score consistency,12,Scoring and evaluation
test_lda_score_perplexity,test lda score perplexity,12,Scoring and evaluation
IsolationForest.score_samples,score samples,12,Scoring and evaluation
test_pipeline_score_samples_pca_lof,test pipeline score samples pca lof,12,Scoring and evaluation
brier_score_loss,brier score loss,12,Scoring and evaluation
_BaseKMeans.score,score,12,Scoring and evaluation
test_rand_score,test rand score,12,Scoring and evaluation
test_adjusted_rand_score_overflow,test adjusted rand score overflow,12,Scoring and evaluation
test_normalized_mutual_info_score_bounded,test normalized mutual info score bounded,12,Scoring and evaluation
test_grid_search_no_score,test grid search no score,12,Scoring and evaluation
test_grid_search_score_method,test grid search score method,12,Scoring and evaluation
test_calinski_harabasz_score,test calinski harabasz score,12,Scoring and evaluation
test_davies_bouldin_score,test davies bouldin score,12,Scoring and evaluation
test_silhouette_score_integer_precomputed,test silhouette score integer precomputed,12,Scoring and evaluation
test_dcg_score,test dcg score,12,Scoring and evaluation
test_multilabel_accuracy_score_subset_accuracy,test multilabel accuracy score subset accuracy,12,Scoring and evaluation
test_precision_recall_f1_score_binary,test precision recall f1 score binary,12,Scoring and evaluation
test_average_precision_score_non_binary_class,test average precision score non binary class,12,Scoring and evaluation
test_average_precision_score_duplicate_values,test average precision score duplicate values,12,Scoring and evaluation
test_average_precision_score_tied_values,test average precision score tied values,12,Scoring and evaluation
test_search_cv_score_samples_error,test search cv score samples error,12,Scoring and evaluation
test_precision_recall_f1_score_multiclass,test precision recall f1 score multiclass,12,Scoring and evaluation
test_precision_refcall_f1_score_multilabel_unordered_labels,test precision refcall f1 score multilabel unordered labels,12,Scoring and evaluation
test_precision_recall_f1_score_binary_averaged,test precision recall f1 score binary averaged,12,Scoring and evaluation
test_search_cv_score_samples_method,test search cv score samples method,12,Scoring and evaluation
test_grid_search_correct_score_results,test grid search correct score results,12,Scoring and evaluation
test_score_rejects_params_with_no_routing_enabled,test score rejects params with no routing enabled,12,Scoring and evaluation
test_jaccard_score_validation,test jaccard score validation,12,Scoring and evaluation
test_multilabel_jaccard_score,test multilabel jaccard score,12,Scoring and evaluation
test_rand_score_edge_cases,test rand score edge cases,12,Scoring and evaluation
test_multiclass_jaccard_score,test multiclass jaccard score,12,Scoring and evaluation
test_mutual_info_score_positive_constant_label,test mutual info score positive constant label,12,Scoring and evaluation
test_fowlkes_mallows_score,test fowlkes mallows score,12,Scoring and evaluation
fowlkes_mallows_score,fowlkes mallows score,12,Scoring and evaluation
_permutation_test_score,_ permutation test score,12,Scoring and evaluation
test_fit_and_score_over_thresholds_curve_scorers,test fit and score over thresholds curve scorers,12,Scoring and evaluation
_average_binary_score,_ average binary score,12,Scoring and evaluation
silhouette_score,silhouette score,12,Scoring and evaluation
test_fit_and_score_over_thresholds_prefit,test fit and score over thresholds prefit,12,Scoring and evaluation
calinski_harabasz_score,calinski harabasz score,12,Scoring and evaluation
davies_bouldin_score,davies bouldin score,12,Scoring and evaluation
test_fit_and_score_over_thresholds_fit_params,test fit and score over thresholds fit params,12,Scoring and evaluation
test_consensus_score,test consensus score,12,Scoring and evaluation
test_consensus_score_issue2445,test consensus score issue2445,12,Scoring and evaluation
test_validate_score_name,test validate score name,12,Scoring and evaluation
test_top_k_accuracy_score_error,test top k accuracy score error,12,Scoring and evaluation
test_top_k_accuracy_score_warning,test top k accuracy score warning,12,Scoring and evaluation
test_top_k_accuracy_score_ties,test top k accuracy score ties,12,Scoring and evaluation
test_top_k_accuracy_score_increasing,test top k accuracy score increasing,12,Scoring and evaluation
test_top_k_accuracy_score_multiclass_with_labels,test top k accuracy score multiclass with labels,12,Scoring and evaluation
test_top_k_accuracy_score,test top k accuracy score,12,Scoring and evaluation
test_partial_roc_auc_score,test partial roc auc score,12,Scoring and evaluation
test_ndcg_score,test ndcg score,12,Scoring and evaluation
test_adjusted_mutual_info_score,test adjusted mutual info score,12,Scoring and evaluation
test_int_overflow_mutual_info_fowlkes_mallows_score,test int overflow mutual info fowlkes mallows score,12,Scoring and evaluation
test_exactly_zero_info_score,test exactly zero info score,12,Scoring and evaluation
test_fowlkes_mallows_score_properties,test fowlkes mallows score properties,12,Scoring and evaluation
permutation_test_score,permutation test score,12,Scoring and evaluation
test_average_binary_jaccard_score,test average binary jaccard score,12,Scoring and evaluation
test_jaccard_score_zero_division_set_value,test jaccard score zero division set value,12,Scoring and evaluation
test_permutation_test_score_params,test permutation test score params,12,Scoring and evaluation
test_cross_val_score_allow_nans,test cross val score allow nans,12,Scoring and evaluation
test_cross_val_score_multilabel,test cross val score multilabel,12,Scoring and evaluation
MultiOutputClassifier.score,score,12,Scoring and evaluation
test_score_scale_invariance,test score scale invariance,12,Scoring and evaluation
test_average_precision_score_multiclass_pos_label_errors,test average precision score multiclass pos label errors,12,Scoring and evaluation
test_average_precision_score_multilabel_pos_label_errors,test average precision score multilabel pos label errors,12,Scoring and evaluation
test_average_precision_score_binary_pos_label_errors,test average precision score binary pos label errors,12,Scoring and evaluation
EllipticEnvelope.score_samples,score samples,12,Scoring and evaluation
test_auc_score_non_binary_class,test auc score non binary class,12,Scoring and evaluation
test_score_samples,test score samples,12,Scoring and evaluation
Pipeline.score,score,12,Scoring and evaluation
test_set_score_request_with_default_scoring,test set score request with default scoring,12,Scoring and evaluation
LocalOutlierFactor.score_samples,score samples,12,Scoring and evaluation
KernelDensity.score_samples,score samples,12,Scoring and evaluation
_partial_roc_auc_score,_ partial roc auc score,12,Scoring and evaluation
test_cross_val_score_sparse_fit_params,test cross val score sparse fit params,12,Scoring and evaluation
Pipeline.score_samples,score samples,12,Scoring and evaluation
test_score_memmap,test score memmap,12,Scoring and evaluation
test_fit_and_score_failing,test fit and score failing,12,Scoring and evaluation
test_fit_and_score_working,test fit and score working,12,Scoring and evaluation
test_fit_and_score_verbosity,test fit and score verbosity,12,Scoring and evaluation
test_score,test score,12,Scoring and evaluation
test_permutation_test_score_allow_nans,test permutation test score allow nans,12,Scoring and evaluation
test_jaccard_score_zero_division_warning,test jaccard score zero division warning,12,Scoring and evaluation
test_permutation_score,test permutation score,12,Scoring and evaluation
test_cross_val_score_with_score_func_regression,test cross val score with score func regression,12,Scoring and evaluation
test_precision_recall_f1_score_multilabel_1,test precision recall f1 score multilabel 1,12,Scoring and evaluation
test_precision_recall_f1_score_multilabel_2,test precision recall f1 score multilabel 2,12,Scoring and evaluation
test_precision_recall_f1_score_with_an_empty_prediction,test precision recall f1 score with an empty prediction,12,Scoring and evaluation
MockImprovingEstimator.score,score,12,Scoring and evaluation
EmpiricalCovariance.score,score,12,Scoring and evaluation
test_cross_val_score,test cross val score,12,Scoring and evaluation
test_tweedie_score,test tweedie score,12,Scoring and evaluation
test_cross_val_score_predict_groups,test cross val score predict groups,12,Scoring and evaluation
test_cross_val_score_mask,test cross val score mask,12,Scoring and evaluation
test_brier_score_loss_binary,test brier score loss binary,12,Scoring and evaluation
test_brier_score_loss_multiclass,test brier score loss multiclass,12,Scoring and evaluation
test_brier_score_loss_invalid_inputs,test brier score loss invalid inputs,12,Scoring and evaluation
test_brier_score_loss_warnings,test brier score loss warnings,12,Scoring and evaluation
test_balanced_accuracy_score_unseen,test balanced accuracy score unseen,12,Scoring and evaluation
test_balanced_accuracy_score,test balanced accuracy score,12,Scoring and evaluation
test_cross_val_score_precomputed,test cross val score precomputed,12,Scoring and evaluation
test_d2_log_loss_score,test d2 log loss score,12,Scoring and evaluation
test_d2_log_loss_score_missing_labels,test d2 log loss score missing labels,12,Scoring and evaluation
test_d2_log_loss_score_label_order,test d2 log loss score label order,12,Scoring and evaluation
test_d2_log_loss_score_raises,test d2 log loss score raises,12,Scoring and evaluation
test_cross_val_score_fit_params,test cross val score fit params,12,Scoring and evaluation
test_cross_val_score_score_func,test cross val score score func,12,Scoring and evaluation
test_cross_val_score_with_score_func_classification,test cross val score with score func classification,12,Scoring and evaluation
_GeneralizedLinearRegressor.score,score,12,Scoring and evaluation
normalized_mutual_info_score,normalized mutual info score,12,Scoring and evaluation
test_learning_curve_display_score_type,test learning curve display score type,12,Scoring and evaluation
adjusted_mutual_info_score,adjusted mutual info score,12,Scoring and evaluation
_fit_and_score_over_thresholds,_ fit and score over thresholds,12,Scoring and evaluation
accuracy_score,accuracy score,12,Scoring and evaluation
_PassthroughScorer.set_score_request,set score request,12,Scoring and evaluation
jaccard_score,jaccard score,12,Scoring and evaluation
_Scorer._score,_ score,12,Scoring and evaluation
_BaseScorer.set_score_request,set score request,12,Scoring and evaluation
d2_pinball_score,d2 pinball score,12,Scoring and evaluation
d2_tweedie_score,d2 tweedie score,12,Scoring and evaluation
r2_score,r2 score,12,Scoring and evaluation
explained_variance_score,explained variance score,12,Scoring and evaluation
fbeta_score,fbeta score,12,Scoring and evaluation
RegressorMixin.score,score,12,Scoring and evaluation
precision_score,precision score,12,Scoring and evaluation
recall_score,recall score,12,Scoring and evaluation
_RidgeGCV._score,_ score,12,Scoring and evaluation
test_RFE_fit_score_params,test RFE fit score params,12,Scoring and evaluation
cross_val_score,cross val score,12,Scoring and evaluation
BaseMixture.score_samples,score samples,12,Scoring and evaluation
ClassifierMixin.score,score,12,Scoring and evaluation
dcg_score,dcg score,12,Scoring and evaluation
test_bayesian_ridge_score_values,test bayesian ridge score values,12,Scoring and evaluation
balanced_accuracy_score,balanced accuracy score,12,Scoring and evaluation
SGDOneClassSVM.score_samples,score samples,12,Scoring and evaluation
RFE.score,score,12,Scoring and evaluation
RFECV.score,score,12,Scoring and evaluation
BernoulliRBM.score_samples,score samples,12,Scoring and evaluation
SequentialFeatureSelector._get_best_new_feature_score,_ get best new feature score,12,Scoring and evaluation
_multiclass_roc_auc_score,_ multiclass roc auc score,12,Scoring and evaluation
roc_auc_score,roc auc score,12,Scoring and evaluation
_binary_roc_auc_score,_ binary roc auc score,12,Scoring and evaluation
ndcg_score,ndcg score,12,Scoring and evaluation
_CurveScorer._score,_ score,12,Scoring and evaluation
average_precision_score,average precision score,12,Scoring and evaluation
_average_multiclass_ovo_score,_ average multiclass ovo score,12,Scoring and evaluation
_normalize_score_results,_ normalize score results,12,Scoring and evaluation
LogisticRegressionCV.score,score,12,Scoring and evaluation
test_logistic_cv_multinomial_score,test logistic cv multinomial score,12,Scoring and evaluation
test_raises_on_score_list,test raises on score list,12,Scoring and evaluation
test_brier_score_loss_pos_label,test brier score loss pos label,12,Scoring and evaluation
RANSACRegressor.score,score,12,Scoring and evaluation
test_huber_better_r2_score,test huber better r2 score,12,Scoring and evaluation
d2_log_loss_score,d2 log loss score,12,Scoring and evaluation
consensus_score,consensus score,12,Scoring and evaluation
test_PassthroughScorer_set_score_request_raises_without_routing_enabled,test PassthroughScorer set score request raises without routing enabled,12,Scoring and evaluation
BaseSearchCV.score_samples,score samples,12,Scoring and evaluation
test_PassthroughScorer_set_score_request,test PassthroughScorer set score request,12,Scoring and evaluation
BaseSearchCV.score,score,12,Scoring and evaluation
adjusted_rand_score,adjusted rand score,12,Scoring and evaluation
rand_score,rand score,12,Scoring and evaluation
mutual_info_score,mutual info score,12,Scoring and evaluation
_fix_connected_components,_ fix connected components,13,Random
pd_fillna,pd fillna,13,Random
k_means,k means,13,Random
Pipeline._get_metadata_for_step,_ get metadata for step,13,Random
_monkey_patch_webbased_functions,_ monkey patch webbased functions,13,Random
test_make_rng,test make rng,13,Random
_yeojohnson_lambda,_ yeojohnson lambda,13,Random
inplace_swap_row,inplace swap row,13,Random
test_cached_unique_returns_cached_unique,test cached unique returns cached unique,13,Random
_preserve_dia_indices_dtype,_ preserve dia indices dtype,13,Random
_mock_urlopen_shared,_ mock urlopen shared,13,Random
class_distribution,class distribution,13,Random
BisectingKMeans._bisect,_ bisect,13,Random
_approximate_mode,_ approximate mode,13,Random
safe_sqr,safe sqr,13,Random
_ovr_decision_function,_ ovr decision function,13,Random
BisectingKMeans._inertia_per_cluster,_ inertia per cluster,13,Random
_labels_inertia,_ labels inertia,13,Random
_BisectingTree.get_cluster_to_bisect,get cluster to bisect,13,Random
_raise_or_return,_ raise or return,13,Random
_smallest_admissible_index_dtype,_ smallest admissible index dtype,13,Random
Pipeline.decision_function,decision function,13,Random
_BaseComposition._set_params,_ set params,13,Random
inplace_swap_row_csr,inplace swap row csr,13,Random
inplace_swap_row_csc,inplace swap row csc,13,Random
_unique_multiclass,_ unique multiclass,13,Random
inplace_row_scale,inplace row scale,13,Random
inplace_column_scale,inplace column scale,13,Random
unique_labels,unique labels,13,Random
_kmeans_plusplus,_ kmeans plusplus,13,Random
_minor_reduce,_ minor reduce,13,Random
kmeans_plusplus,kmeans plusplus,13,Random
Pipeline.__sklearn_is_fitted__,_  sklearn is fitted  ,13,Random
_min_or_max_axis,_ min or max axis,13,Random
single_source_shortest_path_length,single source shortest path length,13,Random
incr_mean_variance_axis,incr mean variance axis,13,Random
_tolerance,_ tolerance,13,Random
Pipeline.get_metadata_routing,get metadata routing,13,Random
BisectingKMeans._predict_recursive,_ predict recursive,13,Random
mean_variance_axis,mean variance axis,13,Random
_in_unstable_openblas_configuration,_ in unstable openblas configuration,13,Random
dbscan,dbscan,13,Random
_BaseComposition._get_params,_ get params,13,Random
FeatureUnion.set_output,set output,13,Random
Birch._get_leaves,_ get leaves,13,Random
_single_linkage_tree,_ single linkage tree,13,Random
inplace_csr_column_scale,inplace csr column scale,13,Random
_fix_connectivity,_ fix connectivity,13,Random
FeatureUnion._parallel_func,_ parallel func,13,Random
affinity_propagation,affinity propagation,13,Random
_affinity_propagation,_ affinity propagation,13,Random
all_equal_similarities,all equal similarities,13,Random
_equal_similarities_and_preferences,_ equal similarities and preferences,13,Random
config_context,config context,13,Random
set_config,set config,13,Random
ward_tree,ward tree,13,Random
_nanaverage,_ nanaverage,13,Random
SparseRandomProjection._make_random_matrix,_ make random matrix,13,Random
_raise_typeerror,_ raise typeerror,13,Random
GaussianRandomProjection._make_random_matrix,_ make random matrix,13,Random
GaussianRandomProjection.__init__,_  init  ,13,Random
BaseRandomProjection._compute_inverse_components,_ compute inverse components,13,Random
_gaussian_random_matrix,_ gaussian random matrix,13,Random
johnson_lindenstrauss_min_dim,johnson lindenstrauss min dim,13,Random
FeatureUnion._update_transformer_list,_ update transformer list,13,Random
FeatureUnion._hstack,_ hstack,13,Random
_random_choice_csc,_ random choice csc,13,Random
_get_threadlocal_config,_ get threadlocal config,13,Random
FeatureUnion._validate_transformer_weights,_ validate transformer weights,13,Random
linkage_tree,linkage tree,13,Random
FeatureUnion._validate_transformers,_ validate transformers,13,Random
_CFSubcluster.radius,radius,13,Random
_line_search_wolfe12,_ line search wolfe12,13,Random
_CFNode.insert_cf_subcluster,insert cf subcluster,13,Random
_cg,_ cg,13,Random
_CFNode.append_subcluster,append subcluster,13,Random
SpectralBiclustering._project_and_cluster,_ project and cluster,13,Random
SpectralBiclustering._fit_best_piecewise,_ fit best piecewise,13,Random
SpectralCoclustering.__init__,_  init  ,13,Random
BaseSpectral._svd,_ svd,13,Random
_name_estimators,_ name estimators,13,Random
_newton_cg,_ newton cg,13,Random
_with_config_and_warning_filters,_ with config and warning filters,13,Random
_log_normalize,_ log normalize,13,Random
_bistochastic_normalize,_ bistochastic normalize,13,Random
_scale_normalize,_ scale normalize,13,Random
inplace_csr_row_scale,inplace csr row scale,13,Random
_hc_cut,_ hc cut,13,Random
Parallel.__call__,_  call  ,13,Random
delayed,delayed,13,Random
_FuncWrapper.__call__,_  call  ,13,Random
_get_threadpool_controller,_ get threadpool controller,13,Random
_threadpool_controller_decorator,_ threadpool controller decorator,13,Random
wrapper,wrapper,13,Random
Birch._global_clustering,_ global clustering,13,Random
stable_cumsum,stable cumsum,13,Random
load_descr,load descr,13,Random
_incremental_mean_and_var,_ incremental mean and var,13,Random
test_make_low_rank_matrix,test make low rank matrix,13,Random
check_classifiers_multilabel_output_format_decision_function,check classifiers multilabel output format decision function,13,Random
test_make_spd_matrix,test make spd matrix,13,Random
test_make_swiss_roll,test make swiss roll,13,Random
test_make_s_curve,test make s curve,13,Random
test_make_biclusters,test make biclusters,13,Random
test_make_checkerboard,test make checkerboard,13,Random
test_make_friedman3,test make friedman3,13,Random
test_make_moons_unbalanced,test make moons unbalanced,13,Random
HuberLoss.fit_intercept_only,fit intercept only,13,Random
HalfPoissonLoss.__init__,_  init  ,13,Random
HalfGammaLoss.__init__,_  init  ,13,Random
HalfTweedieLoss.__init__,_  init  ,13,Random
HalfTweedieLossIdentity.__init__,_  init  ,13,Random
HalfBinomialLoss.__init__,_  init  ,13,Random
HalfMultinomialLoss.__init__,_  init  ,13,Random
test_make_circles_unbalanced,test make circles unbalanced,13,Random
test_make_friedman2,test make friedman2,13,Random
test_make_friedman1,test make friedman1,13,Random
test_make_blobs_return_centers,test make blobs return centers,13,Random
AbsoluteError.fit_intercept_only,fit intercept only,13,Random
PinballLoss.__init__,_  init  ,13,Random
PinballLoss.fit_intercept_only,fit intercept only,13,Random
test_make_classification,test make classification,13,Random
HuberLoss.__init__,_  init  ,13,Random
test_make_classification_informative_features,test make classification informative features,13,Random
test_make_classification_return_x_y,test make classification return x y,13,Random
test_make_classification_weights_type,test make classification weights type,13,Random
test_make_classification_weights_array_or_list_ok,test make classification weights array or list ok,13,Random
test_make_multilabel_classification_return_sequences,test make multilabel classification return sequences,13,Random
test_make_multilabel_classification_return_indicator,test make multilabel classification return indicator,13,Random
test_make_hastie_10_2,test make hastie 10 2,13,Random
test_make_regression,test make regression,13,Random
check_regressors_no_decision_function,check regressors no decision function,13,Random
test_make_regression_multitarget,test make regression multitarget,13,Random
test_make_blobs_n_samples_list,test make blobs n samples list,13,Random
test_make_blobs_n_samples_centers_none,test make blobs n samples centers none,13,Random
ExponentialLoss.__init__,_  init  ,13,Random
BaseLoss.loss,loss,13,Random
wrapper,wrapper,13,Random
is_outlier_detector,is outlier detector,13,Random
_maybe_mark,_ maybe mark,13,Random
_yield_all_checks,_ yield all checks,13,Random
_yield_array_api_checks,_ yield array api checks,13,Random
_yield_outliers_checks,_ yield outliers checks,13,Random
_yield_clustering_checks,_ yield clustering checks,13,Random
_yield_transformer_checks,_ yield transformer checks,13,Random
_yield_regressor_checks,_ yield regressor checks,13,Random
_should_be_skipped_or_marked,_ should be skipped or marked,13,Random
_yield_classifier_checks,_ yield classifier checks,13,Random
_yield_checks,_ yield checks,13,Random
_yield_api_checks,_ yield api checks,13,Random
_raise_for_missing_tags,_ raise for missing tags,13,Random
all_functions,all functions,13,Random
all_displays,all displays,13,Random
is_abstract,is abstract,13,Random
all_estimators,all estimators,13,Random
_clone_parametrized,_ clone parametrized,13,Random
dict_learning_online,dict learning online,13,Random
parametrize_with_checks,parametrize with checks,13,Random
_checks_generator,_ checks generator,13,Random
random_y_true_raw_prediction,random y true raw prediction,13,Random
numerical_derivative,numerical derivative,13,Random
is_clusterer,is clusterer,13,Random
BiclusterMixin.get_submatrix,get submatrix,13,Random
BiclusterMixin.get_shape,get shape,13,Random
BiclusterMixin.get_indices,get indices,13,Random
_apply_on_subsets,_ apply on subsets,13,Random
BaseEstimator._validate_params,_ validate params,13,Random
BaseEstimator.set_params,set params,13,Random
BaseEstimator.is_non_default,is non default,13,Random
BaseEstimator._get_params_html,_ get params html,13,Random
BaseEstimator.get_params,get params,13,Random
BaseEstimator._get_param_names,_ get param names,13,Random
_BasePCA.get_covariance,get covariance,13,Random
_BasePCA.get_precision,get precision,13,Random
_update_dict,_ update dict,13,Random
_dict_learning,_ dict learning,13,Random
_fit_context,_ fit context,13,Random
BaseLoss.__init__,_  init  ,13,Random
MultinomialLogit.inverse,inverse,13,Random
_inclusive_low_high,_ inclusive low high,13,Random
_cached_transform,_ cached transform,13,Random
CategoricalNB._joint_log_likelihood,_ joint log likelihood,13,Random
CategoricalNB._count,_ count,13,Random
CategoricalNB._validate_n_categories,_ validate n categories,13,Random
BernoulliNB._joint_log_likelihood,_ joint log likelihood,13,Random
BernoulliNB._count,_ count,13,Random
ComplementNB._joint_log_likelihood,_ joint log likelihood,13,Random
Pipeline.set_output,set output,13,Random
ComplementNB._count,_ count,13,Random
MultinomialNB.__init__,_  init  ,13,Random
_BaseDiscreteNB._init_counters,_ init counters,13,Random
_BaseDiscreteNB._update_class_log_prior,_ update class log prior,13,Random
GaussianNB._update_mean_variance,_ update mean variance,13,Random
_BaseNB.predict_joint_log_proba,predict joint log proba,13,Random
_BaseChain._get_predictions,_ get predictions,13,Random
OneVsOneClassifier.decision_function,decision function,13,Random
MultinomialNB._count,_ count,13,Random
Pipeline._validate_steps,_ validate steps,13,Random
test_deprecate_positional_args_warns_for_function_version,test deprecate positional args warns for function version,13,Random
test_deprecate_positional_args_warns_for_function,test deprecate positional args warns for function,13,Random
_safe_accumulator_op,_ safe accumulator op,13,Random
make_nonnegative,make nonnegative,13,Random
softmax,softmax,13,Random
svd_flip,svd flip,13,Random
cartesian,cartesian,13,Random
weighted_mode,weighted mode,13,Random
_randomized_eigsh,_ randomized eigsh,13,Random
Pipeline._log_message,_ log message,13,Random
_randomized_svd,_ randomized svd,13,Random
randomized_svd,randomized svd,13,Random
_randomized_range_finder,_ randomized range finder,13,Random
randomized_range_finder,randomized range finder,13,Random
_mock_urlopen_data_list,_ mock urlopen data list,13,Random
fast_logdet,fast logdet,13,Random
row_norms,row norms,13,Random
squared_norm,squared norm,13,Random
_mock_urlopen,_ mock urlopen,13,Random
_BaseKMeans._validate_center_shape,_ validate center shape,13,Random
_fit_ovo_binary,_ fit ovo binary,13,Random
OneVsRestClassifier.decision_function,decision function,13,Random
_estimators_has,_ estimators has,13,Random
_class_cov,_ class cov,13,Random
_class_means,_ class means,13,Random
_cov,_ cov,13,Random
print_changed_only_false,print changed only false,13,Random
pytest_configure,pytest configure,13,Random
pytest_generate_tests,pytest generate tests,13,Random
CalibrationDisplay.from_predictions,from predictions,13,Random
CalibrationDisplay.plot,plot,13,Random
_sigmoid_calibration,_ sigmoid calibration,13,Random
_fit_calibrator,_ fit calibrator,13,Random
_fit_classifier_calibrator_pair,_ fit classifier calibrator pair,13,Random
_tested_estimators,_ tested estimators,13,Random
_construct_instances,_ construct instances,13,Random
CalibratedClassifierCV.get_metadata_routing,get metadata routing,13,Random
_get_expected_failed_checks,_ get expected failed checks,13,Random
process_tempita,process tempita,13,Random
main,main,13,Random
